hash,energy,size
83f7bce76d4b95e6940cebbffcd40bee,23.0,30
cf866c05f6a1b5084cf6ce0e10fbf819,11.0,16
b91a3404882e316a527f731c089e01f7,26.0,33
04fc5d8dd8aa6b2d3bcf0d9e7f56929d,39.0,46
efae65b2c1349a5abaad6cc4dffecbab,34.0,41
3a657f5a6f2e6be480f6ca8e3d6a4e25,23.0,30
2f408743a3576e6a343035048858bda1,34.0,41
c71cc401a2c8bb66e8d559448559a2b3,32.0,39
992e99e32e16d00058801093608dc881,14.0,19
8a4883b4cc9b8a8faf1242dbbe3de706,34.0,41
9ed322c6a010e165febadbe006f6e3ae,30.0,37
2134dd38d3a9457fc02b654beb8f9e8f,27.0,34
3582698bf80354bb7914c9758b460b9c,34.0,41
c9b0ca54858ab7b4d182ea452a6b20c8,9.0,14
8da1d313c53f8ebde8c3777685eb008e,12.0,17
31828a57de7d98e2eb5c497899a1b2dc,8.0,13
b28026286162d79890f92972dd114ae7,13.0,18
5c499d0adf23c5795b2e2223c2741e0e,31.0,38
dc5d717f4605a454be6c839aabda9465,21.0,26
fc14e77fa85fc095c99138e40da1a8c6,27.0,34
3a6405343997116c0bcde770c6587ea1,22.0,29
6e52ab7ffb3774690f06efe8cd1febf0,18.0,23
9c9491af1fd1e4a6e3f63a298c6739e7,27.0,34
190032edc4eab44d771a6423a7273841,20.0,25
20c11c3bbe8897649ece3662136c3e4c,32.0,39
a9a3f5064bd8fc4b8e9e60d84d92e4c8,15.0,20
0f93a73e1f3c9e0f36465061c5e0551e,27.0,34
68a7ca868e207fe371bf2b4eab486671,33.0,40
03237e3c30816bb8f868772dc4ee92eb,27.0,34
8f21893d1c01223511d89ad7d373c656,34.0,41
a06c3b8b29cfdcd7076b0d4e8234e8a1,7.0,14
024f91bca58fbf6166f1b6e8889c428d,8.0,13
159be6eb328e03d07d96a6607cfc3c1b,8.0,13
abccb56a6c07cea6cccc54045f0d7efa,27.0,34
0b3e444a614a2afb2d13769942f241a9,31.0,38
37dab102e183e0e376551a5e7400c23c,38.0,45
4f06c3530fb194e60d8b3f07cc06d1fe,27.0,34
343f4d27af8bcf2075dbe23f583e9288,12.0,17
1107811542cb3f526c362b9720058118,30.0,37
8c77a795dc9172ede3f3a5d43daf40e6,32.0,39
49448e3ae678824bef9f6fd90bcc3323,30.0,37
2ad45001a48b261fd894cbcbe74f9f7d,16.0,21
a643265dba8b4752383eeadc19b1703b,19.0,24
506ab3e126819fee137111054fd143bb,14.0,19
e9a6724917d477ab116c32b7e3ca61f4,10.0,15
5a293c6d75d1aac57f8fbc226de14015,23.0,30
d13affc4e78adf2b9b34a623a90278ef,23.0,30
0ed1763d65cc23a9f8f382f26c3d7f7d,18.0,23
e0d608f7326ff5b004411bc38af47e81,27.0,34
29138134510a569e0d1e8e821211f30c,27.0,34
2bb83a9dfb07d5a8de21282673beb8f4,27.0,34
4a9e9a61863725aca87dc30576e93ca6,36.0,43
992a144a992639479ff78b99c1594d60,13.0,18
39e610fa2bdbda086f37d4c909d1c937,26.0,33
a06b7f1ebe459efbe45a76cb94c7386d,9.0,14
f8ef67c28ddcb773c2e0f349d66dc321,9.0,14
3edbace9159ea80a8e33b0358cc480ae,8.0,13
c0e1f513ebbb5e5e855f209be8d95617,8.0,13
6664143425b19c728f37af11f79887f0,24.0,31
c19d2c24cbe5ce5aaa10ed4ed010961f,11.0,16
21365b57097752a449858dd44a221691,36.0,43
57938de1e33e1128e8acf5b53fb905a8,23.0,30
db0310e34b850186761a846f6348ddf5,9.0,14
66f1cca3996a8ba55ccef4ac56008c4e,9.0,14
cda1e12f46fc77ad560326be9cdac594,27.0,34
e085ab0b43f77e79ac1f1a54efe798b5,14.0,19
d6e9189c76703df7fd9d3385cc90e6d0,23.0,30
5b21b741f4110a67b53bb0c974e546b2,31.0,38
72286fe2c28ce78e9e4d88904d5e520c,17.0,22
b2aebec47f6faa2def1ad02474b6a69b,10.0,17
8d399d1f258c36895b43e5905448cec3,24.0,31
96097fab604a2eb79748eef77dffb79a,18.0,23
ea0eb9e33b3e9eabc69365f353141b64,26.0,33
a854f682435ed532ebf3b40619c76981,24.0,31
c72abbde30f65d77e42d493de1b33999,9.0,16
a1b4330c371b4290a53262c3a1565da5,38.0,45
f770356d0f804cdd2be5c2d317392ac7,11.0,16
eddf647c2618cd254c8948e5633bd294,11.0,16
9867198358ee7e40e14cbb4c1d32b9b1,9.0,14
0d19cc4bdc12032a712a7aaa5a9ff271,20.0,25
743256c8b057fa889bfc5527c40ebbd6,7.0,14
8211421248ef2f12140525ff3285dd1a,26.0,33
6c090d66aa603785ecbe2d4a4ad342eb,34.0,41
443b88e683e482e8de0324967a894df5,34.0,41
685c175d4ba46d1efbcc68ab2f24c727,18.0,23
bd15ef82be5d0a6431615f0b9f951e5b,7.0,12
76004f248fda898bc5caf9802400ce2e,23.0,30
e724604543aab7f331e59848af40c1b2,26.0,33
06b998b2c098c6b558655ec2d3997bda,11.0,16
98a34abec1c2440dad12f26158e38ff3,23.0,30
e1f3b57eeca7d9653e8dc0a3227bf7ab,12.0,19
9fb8d97011d5c22db0277a8fdf389fde,26.0,33
39d0486185f88e4a442facc5e80de4e3,13.0,18
739f2fe5347a12adf369b8dac5217634,15.0,20
195ac7c121e08ee9590f7b7dfd3808ea,38.0,45
9ae69315bc2deb0780b7fa34a1031755,31.0,38
fab360e39eb5487f537555a023dec4c9,22.0,27
649b5e6ce622407efe6c7ec8b87de8b9,26.0,33
99f0e05fd0d29cafb04c6217de11dc60,33.0,40
280f8c8a70cdfc9b4857a919156db563,32.0,39
80616d9198f5a73aafe41c8150055e3d,26.0,33
abad6731c11db7b2244023df21bec04e,11.0,16
44a96be37adbf00330b9bd3e76e13e26,26.0,33
0df8d5623b433333e0759b25540dade6,10.0,17
a7122236914de978ae5cb5ef2423eca7,30.0,37
3fc5ff1a19b1f6dcf84c9d5c278f58a8,8.0,15
e14bd4aaccf8972fd02aa6ad94c7fdb5,34.0,41
5f91ea37a358c0f06d3f632a7bb3e193,15.0,20
78d298ad3325e3f71eadd325bba95a22,10.0,17
5bbc2fcfbf79c3e3e71bfffbda0c7a2b,27.0,34
fcf90a8dd9469d6169d9c525ca2fcdf3,35.0,42
4d84fc9234c60087617eeb9ed67ef372,34.0,41
5f1dcd3dab5786ad6164c9de3c79bc1d,26.0,33
a25971758340f37d839d7f5844b1e1bc,27.0,34
6e0b94d8d88341e59fccf5bb86d841a3,13.0,18
88ea4c6fd431e4d64d9a41f6368b06df,26.0,33
47c14eb9c5932ff1f57a35fc2c6bf8df,35.0,42
722bf25525581ec97533966736191396,11.0,16
8576bd27060b7504f99848b5008e1a37,8.0,13
53fea760e0151fda6cda619e992fa180,30.0,37
5bf3a8c3023d63c022be0225df8e2d6d,15.0,20
cf6b6b2153ea043f7dff52a49aaffae1,11.0,16
334687245618f62fd09a645b70f547b4,23.0,30
0374ad2e6516330d2cc22611cf844b98,23.0,30
b9a2ff30c9c266e04345e29d01158d86,8.0,15
ffd3347cb2000d36570b1bd348aae8b2,8.0,15
3e245fbb74b64a2d386ee17086652d5b,9.0,14
f42acf28a746c211e727a6d9d2ddce7b,9.0,14
296abaa134fb01fe4534e254bca3044d,9.0,14
0c2a31ea120175a79dece0ae516ec7a1,9.0,14
60a9e4c5bdca82746615f710b82afeb9,14.0,19
f25272392df35926278f30b27d298973,14.0,19
d3dbd3d20de174b798a69fad9ad9d5f0,33.0,40
