hash,energy,size
106ac7bd358722f235d5a14ff9fc98fe,23.0,30
ae7ea9db86c9d6e52b52f7320a0ee993,47.0,54
987509deb454e61cd36f87ac9a592030,9.0,14
5b599744b714fbf74ea94a3cf00de51f,9.0,14
d4d7371cd83d8d11c6c50a12428f109a,47.0,54
eeb54a031644d04a6e1906f1ac4bebe8,8.0,13
79ea015f2a55da44a359291c9bc2704d,9.0,14
bb49da3d192524bf92af023a3f52124f,7.0,12
c9ee40e874015b53d3f1521335abdc2d,46.0,53
eb79612c6cd07b509b850a3d5050fe60,10.0,15
2965ac2e647b203d25372dc819f26ee4,43.0,50
775721c12b67f3805ae2a0b179e51193,7.0,12
58578fa5a336973281fab6d76a60c33b,11.0,16
ee9fc3acd7bc4a7ab75dc584e2c45a07,10.0,15
f8290821a910df8f3bb91d67aaf20860,9.0,14
7a257e4b4fb183936c31ec08cb6be883,5.0,12
3b1d401c1f5dd10cbb86c41cbc295e93,8.0,13
0769ad334322950e1165a3b007809462,10.0,15
c86a710fbffe93f1029c1a9b9bee970e,43.0,50
f0e24bd979a13593bc272885e329aa8c,9.0,16
26fb5f2c74b866e7951c1e15f289ea6b,9.0,16
43df33136df170ee7730791428ea09f2,12.0,17
671a2e1dbb0a37186200b455e626af9b,38.0,45
64c7e41779b92a75444035f90506a271,38.0,45
37922bafbcbb8593f03efc7b130b8156,45.0,52
4cb6725ef9f6c5c1a073dff5ef7b584a,9.0,16
c8a75767e94dac7dba0dfe9d4d55a706,22.0,27
dcfa588a8a399e889e5ed8025f438f42,45.0,52
e25fdbe4088a55b0b1a54689783f605c,46.0,53
5cec4baa7f0ab11226b87f4d057ede11,17.0,22
2e2fb3d4fc4c34874c85b06c7b8077fc,33.0,40
04cb301142e1816ed89dc15c3b3dcce1,42.0,49
a71879820eff9df641452c018811ff68,12.0,17
b712a4b47938808a62a713ce84720fa9,9.0,14
b5cf525101eabfe6710a0c32710eb796,40.0,47
25f0d3e3e7c7a617e900ee2a96f300d9,24.0,31
2cad09afc123e05c27cac4e472b1d2f6,8.0,13
8155159039b199ad478f8244e99cac3c,11.0,16
a25763975b3612aa528cf5740860fd5c,9.0,14
35c770640b7ed33853cb26768f1ab50d,28.0,35
59d4855787758ba60a1c01edacc028c0,38.0,45
9031e869112108f3bb996ad1efae142a,16.0,21
f7867b6fb68816c6de58e2d39681ed96,29.0,36
bbbc849cb43888272ea643beca4e6fe8,41.0,48
562ebbf02579178a54ce21e85f42e6b9,45.0,52
fb23f449c531a72a0d2bf1411d267047,38.0,45
e44b127670a8b997ff965caffb853fcf,44.0,51
315b2db589e86325ee02cf4be5a5ad8c,7.0,12
4ab519a09e723e5a12431390532dc3d8,7.0,12
27c4909da34efd665e090409d155ff5e,9.0,14
5a1ce0233fac1cdf1cbbce4d2726c6fd,9.0,14
a4f30a90b144f6f27f84b40590eb94ea,28.0,35
29072b6bdb77de26ce9a70121af96ea0,10.0,15
f8dcf9f86960be8852ccd89f8ce31cc4,25.0,32
56fc621c77c0993747fd2ced8067c717,8.0,15
9f29b680dfb0abf12abbff1c35c7f61c,10.0,15
fcf15b0351a283c6b8f20a04fda68ec6,38.0,45
838eb53b64010300eec27dab07a8ea1c,43.0,50
4badd0a5eac42ce2b27e3a20d417d849,40.0,47
cf2deb0826ce0b42a74f38472d7763f5,7.0,12
06dd72ffdc14050033912a315fabde1e,25.0,32
f25d437e9c08c5949c8a1b62be664f89,10.0,15
b6ef3f0c14338340265bb65e692ff73b,9.0,14
7907c4bd0764c78367d6cc0cbaddab22,41.0,48
7fa17e954c139b19a4957a1fbf42fc1b,10.0,17
5033364318c7bbe8f50a8c8e3d519c7f,6.0,13
a2bced5cd33dae7027401273c44b32a4,9.0,14
8a5dc80cb13e740b4ec8f281f9252f69,12.0,19
45f9e71a1dfc10aab38f0f879e4a6be6,24.0,31
e8c04e47a7a14f2b60a60a289fb6e739,39.0,46
30c62ecf22bc1fa679c25b2026e486b5,38.0,45
d8a311e53582866f768c7e587976b259,13.0,18
162b9293c3602f1d406bb560a89bcd25,13.0,18
81e83619080f57b2ec825a0a5a6af2eb,10.0,15
55971c14dafb8a42d244d50efa6985d4,9.0,14
72c1404b4d48dba617af61f23dbd0fda,7.0,12
22781920102282745c616f3f9c30202b,38.0,45
d34d3f1d21ba50d4baa0c93f006ad2a0,8.0,13
76645cab0e77ce82509fa7f2b210afa6,10.0,15
00b9dfb9e609c741b6d74ab23606b81d,31.0,38
b079829f626c2934103f86615e2d3489,11.0,16
83103d39db7482dfc903adcd89f7a2d2,16.0,21
70314052f730dea44d4a66476adaa982,10.0,15
dd534b0e3f5f3f61a9a1b706b0a279cc,9.0,14
ef89cdccb508f9d2aad74825bfb656ac,10.0,15
337f756f549563885e2e1bc0b7fb5b25,8.0,15
92e8515fd3fe9b642e980c0d32dcbf69,14.0,19
dda0c8c20e5a82c8b261bb5f7eda72a1,15.0,20
cebec41829a8386b9041b665e9f81e63,24.0,31
920ea4baa15ac9cab79c637a4dad9a8c,39.0,46
e44de00c7c8ce89805867af5e6745b76,24.0,31
f3552cac2ed3b1c7ce7f5ee85a5e2af7,10.0,15
6749d59251637b8110c0801e7373eb0c,40.0,47
1fbfc844c1a64b06e09abde2da97d8ed,11.0,16
681a8dd56483195330e6097acbbaa590,12.0,17
eeff93160a77299f64c157d99ba1fd50,35.0,42
1c1722f7f67d701c399befb5c8ca535f,32.0,39
7d55f12780f059648cad9bae4cc76a8d,32.0,39
a9beba6e2b7137ac9b4facbf9cbd3a9f,16.0,21
3ad9ada0d679d92994742a8b6c4d0ca8,41.0,48
e1c51d214c2846f0073375261d2f2d41,26.0,33
8643b795e8756878a54e138f80ddd8c0,40.0,47
e2cd882cf1c54e862ddcc80b37d2ba20,42.0,49
86cf27a1ab9160e4eafe163cdbbaae56,12.0,17
43a491b330cfe99450ed620b886c2122,10.0,15
3a540c0ee11803c7020e173f7a9b2f82,38.0,45
ba23d01651f9f0fed0ac63347bd4f0ac,39.0,46
5d9f840558e9726a6ed42539c5b2b5f0,32.0,39
2b4287b870378aa8263f35c2471b1d7e,19.0,24
3c32a172940e8c899373ed671500672f,9.0,14
3caaa3c0d8d2bef97082f89063d574d6,11.0,16
ab3c98e6e41e2c08796d2b0e4722c6be,39.0,46
5f1659f285e833daf2c21988865c7684,8.0,17
d68ecef935218f4a859842450d36305c,38.0,45
c266a2b0f3114ebc20a78684ecff66cc,9.0,14
39a2389cbf76c374a22f09df723d5578,19.0,26
b60e6321797333b4cc0619f5f87dc4c7,26.0,33
872478e8234e826e1e7c73a511900dc9,28.0,35
fe2adec8000e8c9ba764c55df03a3722,41.0,48
eda11e9686aed2e9f1226422ccb4858a,10.0,15
adb327556de5b636aafca465147c7c33,12.0,17
20fffe719d57cc470c704d6bf14a36d7,11.0,16
5bbc63e40f95860baa8f0819b3562f89,38.0,45
ccbec5658140da97e3663fdc74d4137e,9.0,14
d36b31631bb290b6194b844a8390d168,23.0,30
d4f30ffcd59324cdc2fcba39b36b095f,40.0,47
e2e0f4b1fe093c286b53d2c7f03f9244,22.0,29
11da02de45e8ba46546f80c327b6f08a,38.0,45
69c4a6c54bf3dd8e19e0c36987fd692e,9.0,16
69a0cf321026163f40322161d6b218b0,41.0,48
fe3216b3148731c68e1496d4ef78b0dc,42.0,49
3a576b20f8c91cf38bf0fe9fc0fe21fa,33.0,40
1e4a2a879fe7aaca08c10db5f8eedb2b,8.0,13
ede7c3cbfae3bdaff964261477fe954e,34.0,41
1eb59c24c84e9b3f2682e0aca81f9919,33.0,40
b96107135362e9aa507da323599f5cd0,13.0,18
f86ac58110cca26c69a39cdb4a5850c4,30.0,37
4a492554056dc9ea3206ef387d886969,9.0,14
3029b46a0a9e1085c09a56f0677b51bc,9.0,14
4c65dfdf5a0105355ea06de043a522c1,8.0,13
1c32ea7024281f30ed57f03ea00618ff,10.0,15
6ee0add48dd54c3f19218d0ca5705080,11.0,16
91f4add2aefa654ca82c9800b6d94562,19.0,24
8783be8e734710299596a03b657ebb54,10.0,15
c423edca23bf92a151910339b82b0b10,24.0,31
827e5ab9a82bb218a4df4349f21106c3,9.0,14
b6b36e34a312a1c4de5d467917332f6c,8.0,13
13f500ddc9b1841693ff2f64fb4e32a8,42.0,49
0dc8fafe5cf569ec8a9e69666995899a,40.0,47
c61fc0f7df093013494ab6d7aa505a4c,41.0,48
8c678a808132218ce1ba258f2e3dde72,42.0,49
b1710a76da707bf1cd0eb394a0e033eb,42.0,49
4fe88bb9e3e59d707efbbf4700389cc0,40.0,47
beef7bd6e886cc0edea44d62f1dfcbda,45.0,52
b217a0f519376d3f99501f7a8cbc2ce2,41.0,48
fb526083123da7fc84772131c1a5f586,12.0,17
4a151abbfdd788524cfa0a38e3c0e9de,8.0,13
8965fc252cc54b2f26e90da7a2298396,12.0,17
41ba8d5c914a867fd1efa6ada22eef0c,35.0,42
561196a23828a34cab7bc41fdf1f81a1,37.0,44
9955abbb99e1e5c45c286f640f228283,44.0,51
8c486ebeea8274b0c9f9b96daabb7362,41.0,48
7b7f8d88ef95da731180c3d3508692f3,42.0,49
ea822d77969618ae25af07d4515dcff3,40.0,47
ae74163a601c1553d1b1412560fb82ec,46.0,53
28af379b6223741cfa48a24daf752f72,41.0,48
7a4c7626de191c0381d2e0651ee9b10c,9.0,14
27ca4ddff3c39da4170e99d58d35c342,45.0,52
cd42de7174871b991d4fe857ff5bb5b5,22.0,29
9e1f81c523ad73477ab5073188f93bfd,10.0,15
5452716693119777c9c5e4c998fdc8c7,10.0,15
bbe77ba1be42b259e719ec7a1fe840c8,7.0,12
a9dd643a3a44a752d5f7d4e0c0863d01,45.0,52
d6796dd3ad5dc09245607c9349989e5a,13.0,20
a70b0698df5989d22627f30d8dfbfbc9,10.0,15
c49decfb774473e142dce136c8f2a414,7.0,14
f8c9032f23582d0ba459ef7fd16c1a30,11.0,16
c7278dafafd12b7a8a9ea0094f328bd3,12.0,17
16afdaa36ef4a7590c4f12c38479f0e5,9.0,14
c5ca05ed9f9b2f8cc2adfda3b9347631,7.0,12
583e45e868995d748c489613a6ffefcb,11.0,16
bc731631c1886a39dbfdf46cffc046d0,11.0,18
368cd809ed1755978561af85bd1d4295,6.0,13
898856aa049b89f8e6dbbd6aa3f11a2b,11.0,16
32662144d0b38df91b1040c05261b141,27.0,34
724ec4a9de64b307d859ef7a4e660ff5,29.0,36
841f1b84cba8d1711da2d40edc57c8a7,9.0,14
42d7976c5f06e6bb756110e177e536f8,32.0,39
0080c472f53beee0aa6ffabf726dd842,10.0,15
dc5bdbbce5fb5d6aab41ab28cdf8899a,29.0,36
b06e20ff2257e80f43b315056dfd9c9d,12.0,17
3f58f0d9db833fd4dcdc2924fcec51eb,28.0,35
d250058756fce353e32e397bf45fc7bd,11.0,16
f0001a0da9035d3f4cfaaf88caf05346,26.0,33
c2079300b95ffcfa0b906f20395feffb,7.0,12
4f4e5b87c82e18491826dbc9dda24406,9.0,14
b732a7f76cbf48b0a0cfda7b3979dccf,42.0,49
3022c68c7d36e146b4a1b4a13ba7c663,11.0,16
413e2ae0a28d76b94fe415370fc1ca7d,7.0,12
d0e6c5efac96cc6a2ca8596919dd721b,29.0,36
b267dc2efda4b04f397d7b64ea3d1595,38.0,45
2ead8f419bca9d661c845d89ca6072b7,23.0,30
a29d3a3211dd2a83656f3035cf9b7939,46.0,53
2ca646ed715aa0b932bfa943db3b288c,13.0,18
e65216e4ded086f980e9b14cac9b5dbd,11.0,16
a46ea02955afe5e9328fc32eff71abd9,43.0,50
1af4b311502c8061f56d65dbf4168f4a,13.0,18
7ad51aa73679b17795c0a6b401fc7673,29.0,36
7ccd21f83537e17590333e1e2fd97ed5,40.0,47
afb19bf30622d12c820ec28f8bd39fe1,40.0,47
73b0d94d459d02a84ae27a002037d932,32.0,39
f97a3cc0f4528ffe3d2be87bfb1110c8,10.0,15
48979f9dbddc079fbc09e1010c8e3fc1,42.0,49
5fa22a4fcd2d56076041cc5d19308553,10.0,15
46c347595e42060ff368695de3be7649,41.0,48
e17b4380526bc1368549720535bef962,36.0,43
01c275ec533732d7488834e5fa835cbc,42.0,49
f5641bb2e926a7470c7c546774cb982b,13.0,18
42be0c307dd86536b02209c9686b5ae5,26.0,33
b08354e3d3a4412901d6d27f7fd129c4,7.0,12
beaa558333dee779aee1f9240e705f04,40.0,47
