hash,energy,size
785d899078fb8a604d3b1f8f53a01d27,11.0,16
44b3f9eefb1de2f5efcb2c509b42895d,42.0,49
7f249f9d860b86f4efe5e88b74405f06,13.0,18
b02f24e024956dced476692301fe5399,41.0,48
39701837fe114141b35b79b915ff723c,10.0,15
1768198a2b64e9f80b71d8884fb893ed,11.0,16
a3f5315bf3e4182e6296329cc5da6522,9.0,14
c928779ef399230c3d919d4a96dad6a6,13.0,18
a03240467396cab5d8cf4c80b8139e38,17.0,22
e543c0c2dc94529713a3d716fe5902f7,9.0,14
5496314c316eeb7ada2768e5985049b8,13.0,18
75f107b33ea4f427062fbd0ba881abb2,15.0,20
e1bfc748147aee85e53d819282f45fc1,12.0,17
3f82ea745c18a1f29f78dcb7f1800772,13.0,18
d6dd05740f630a4d5d01391cbde9f741,8.0,13
c7900abd6e72c3e6956a16899589799d,8.0,13
535837784b685c2e36af9cd7c99fb971,12.0,17
b0572d7743a967de3552e662332ac292,13.0,18
3b2010afead13d488363ccfded0e42ea,11.0,16
d63e012fc7345551b7cc724670dc8bdf,41.0,48
df0f4dbb69a059193ec31f2da95da438,6.0,11
c838eb50d3efb71e3996695909cc97c4,11.0,16
bcb8c04e5fd9c131c8c1c9e8410716e8,12.0,17
3844d524ce37ed564b39fece5a9cf7d4,11.0,16
b0d956f98ad8118e4d478d8868c7a1b0,21.0,28
a33a03ca59726ef129e2ea82b0d575bb,14.0,19
1f473df095895f430a312f9b034cf386,23.0,30
c37defd2984c28f5bd50ea01d2c80be5,17.0,22
ee1dbdfd0fbb599cc23c1641adce8c88,8.0,13
71e81316f198b35e6fbe8ad6bb319d21,29.0,36
3b6ac6c3338a480535abf78b6973d068,16.0,21
0835da8e703d65d44ad55e597815ea5b,12.0,19
81229341aad025667345634318dae9d1,32.0,39
f3b5f68410e5ae640b2ff91019edd1a2,13.0,18
f3ae1128514551e8233955a563bd5b6e,24.0,31
f178385c3433254d823378274357aef5,22.0,27
76a98ca020c9ddb53f6eb84714ca3a61,21.0,28
5d947d285cbeb12dbd476193bde3b692,41.0,48
b4eb0f497191a541794062b50690133c,39.0,46
d3f2361cac46bcadac27e244899903be,43.0,50
203890c5c2d5aad03f363437e62791d0,15.0,20
17ef8d06ec0efb5491bafacb6c427062,11.0,16
6dc0d483400e9f9d1e7e3c712a4cbc9a,6.0,11
52ff26e61e2d0b4ae73abe76c959c583,9.0,14
fa5523761e9cf7e63b80ee081bbada9c,11.0,16
fcfcb09eed1c5a4e1699de0ec655d6bf,9.0,14
b449a9bb7cae366372d0ffcb466e42e1,14.0,19
34ce0c7345b23fd4f76198e4988ad5c8,8.0,15
cba5e1218aa87554c704fe0584d5ecc8,8.0,13
70f0ba9165c874bbe6e4cc8558a079c0,43.0,50
4a280fa47058a0103ee19bee023ea846,13.0,18
69b7e5952a3d9661e83d6027e2b77688,22.0,27
818949a67ed5e18f14e44244c43d75d8,44.0,51
6066d16d0fbd7c8136cfe0bd2f7dddbb,8.0,13
f79e50e596e12d9e970aa97b3fea707f,29.0,36
8e8054f5c4ecb984c6aa77841e6e84fe,13.0,18
7d1e5415c2d8df9bc635a508bbc74113,23.0,30
228464e845c678920681df04d5568f11,13.0,20
ce39cb86c16d2fbc1067b6160b0df3f3,21.0,28
5400d0989229b3e1f5fbc7a8fe56287a,21.0,28
