hash,energy,size
2970dd4d22dcf08b4c8c95791b0bac41,10.0,14
1ce8706292ad68bb7143b0cea8bd86fd,7.0,13
080f10aaa4fe645944b31764e1befa06,8.0,12
27d616be2aa0cfb98ea2ab4547f3318f,14.0,20
8697df34cdba4f66a3190c1bdb9a83b5,17.0,23
53ee8cabe577676242f9bd17113e0284,16.0,22
92a275e5bfbe75664456e04fe93f8bf8,10.0,14
f6a9cc7eefe1eb064499ed4f0cdc7f5b,9.0,13
0ae17e61b2c91705536446afce2489b7,10.0,14
a5799e0652cda608db7d44f2ceda68b1,13.0,19
8120ee6a7d3566996df5d35474e49042,9.0,13
eca1937494eecbc145d22e110676ecee,14.0,18
6c5e069698b16019be79f8c37c8197f9,9.0,13
1063e5e77d74ebc71ff2fb40278de88b,17.0,23
d540d2a36a4636f3a19c672c21a8db10,9.0,13
fcd05f4caf1adbd3d8cbdcc1e8175bfb,8.0,12
6aa3e075a1289b3a98acc0162f3e4f41,17.0,23
056ab47dbf8544e0422ac08eba84efab,13.0,19
0407e91bd9e3e9f62c05c115876e6d04,17.0,24
37d8646df145853418f428a28b0f3041,15.0,21
b0d13526056149d3520a292bc10f44f8,14.0,18
4223b18b9c5dbbccb9eaa55b20e93504,9.0,13
980c705c90e921d84fd15e9a39b1e270,9.0,13
97885031747a3449d6b812df754ae0cc,9.0,13
4d396226a87e6336ee27ac9ee3fd0141,9.0,13
3ed38ee79eb6111f87f15ae44a4219ad,7.0,11
fb519a3c32d37f5860e79e751eaae82d,8.0,12
32be1645b2f38b81c8608a90c8f0cf14,9.0,13
0dee7fffa4877df9702b1596ff2ebf5c,8.0,12
a5a7d0ce844797b89b487c876dc6d413,9.0,13
cf59180d8184bf6f89d9b66fe3ac3836,13.0,19
22e826af3017c9f4d89f0ad116fcaf7d,15.0,21
916ac26a094ca726b71995c8c3f6a514,12.0,19
53921eefce64eda6648bc36e5779ddd1,10.0,14
fb05a139d6f50674477462bc81c96565,9.0,13
46845e80cda6aebfcbf41e9cf4093225,8.0,12
fbbde8ed710950bbd3183f9d2e3b062b,17.0,21
2315f47bc144771376d88be19ba71c16,9.0,13
b6ba625c2ec3ce04f9b6d11b2f549e15,8.0,12
6d5d0814619fa55d8b6f90b6407fa676,7.0,11
25f38f5e2d9c13ebc598e39e503e359a,8.0,12
3b091b5fd8f7a94a8c2ce970b4b5e53f,9.0,13
a20781a5941cc6f746a163fd5801e7ec,9.0,13
9dc9fd98090951735f0791825181721b,10.0,14
6bd2c3ede83947b05fdaa9acea7bd2dd,8.0,12
8331d187943216eee93a79320346202e,8.0,12
9a9c8422a1ef0db5bb878833f83ba5d4,9.0,13
9e9aeb6524142c3de24e453f0f6e3875,12.0,18
f545a443b5bfe9edfb3da94b17849666,9.0,13
adf8c6aeae75c75d443179efdcf01671,9.0,13
23ec9df29f50be33a57411c1372a531f,8.0,12
66026a1a0c2ddf2958cfa2113e6587d2,9.0,13
9df6e47f0ade1ede7cdcb2b3d9825e6b,9.0,13
79af9630f6d3b0c3b06650bf97a8d918,10.0,16
90b87b157c778081e15d9227b8953032,8.0,12
a15da25ec1833df6c155923072ce0caf,8.0,12
74176d7e48dd1661ffa21def85e320db,7.0,11
db45a88265e3f96bee61c182140e3b9d,9.0,13
cf3d45b0eb1ef69c1630235d06a3cc56,10.0,14
77c39145315c72bf5fe146c91a130b8a,10.0,14
53a9e158e387076ca2135f28b73670b2,10.0,14
b1c38dff6be74e3e8f1056d219124075,7.0,11
c03308ace811508a3f68af214233db26,13.0,19
e61d30f1307e24cfabee14df202e2d6b,9.0,13
81333ce9821e6923381f624ca09ecdff,9.0,13
be29740cdf34ec4e408ce4df1dcbd3b8,9.0,13
87e2df2cb742bab85780d23ca6251ad6,9.0,13
a21c75003f951ce9c022d5301beab6c6,10.0,14
ed2db3fbd11bd1f12a1981a363045dbe,10.0,14
de6ca19f71846634127148cc11ff13af,9.0,13
ece29e5d915da0f092fcd6c5322423ca,9.0,13
