custom/best_energy,env12/episode_return_disc,env60/episode_return_disc,env32/episode_return_disc,env54/episode_return,env74/episode_return,env36/episode_return,env32/episode_return,env70/episode_return_disc,env2/episode_return,env9/episode_return,env14/episode_return_disc,env19/episode_return_disc,env4/episode_return_disc,env48/episode_return,env51/episode_return_disc,env34/episode_return,env50/episode_return_disc,env17/episode_return,env63/episode_return,env22/episode_return_disc,env59/episode_return_disc,env43/episode_return,env15/episode_return,env58/episode_return,env74/episode_return_disc,env57/episode_return,env38/episode_return,env19/episode_return,env1/episode_return,env56/episode_return,env13/episode_return,env26/episode_return,env77/episode_return,env39/episode_return_disc,env48/episode_return_disc,env56/episode_return_disc,env45/episode_return,env76/episode_return,env41/episode_return,env5/episode_return,env67/episode_return_disc,env29/episode_return_disc,env65/episode_return,env62/episode_return,env6/episode_return,env46/episode_return_disc,env8/episode_return_disc,env21/episode_return_disc,env16/episode_return_disc,env30/episode_return_disc,env49/episode_return,env28/episode_return_disc,env67/episode_return,env58/episode_return_disc,env7/episode_return_disc,env23/episode_return,env33/episode_return,env34/episode_return_disc,env3/episode_return,env73/episode_return,env55/episode_return,env50/episode_return,env9/episode_return_disc,env63/episode_return_disc,env72/episode_return,env76/episode_return_disc,env46/episode_return,env39/episode_return,env35/episode_return,env71/episode_return,env21/episode_return,env23/episode_return_disc,env66/episode_return,env15/episode_return_disc,env0/episode_return,env35/episode_return_disc,env24/episode_return,env53/episode_return,env64/episode_return,env7/episode_return,env26/episode_return_disc,env42/episode_return_disc,env51/episode_return,env27/episode_return,env4/episode_return,env31/episode_return,env71/episode_return_disc,env47/episode_return_disc,env41/episode_return_disc,env47/episode_return,env54/episode_return_disc,env78/episode_return,env40/episode_return,env22/episode_return,env68/episode_return,env33/episode_return_disc,env40/episode_return_disc,env73/episode_return_disc,env6/episode_return_disc,env27/episode_return_disc,env14/episode_return,env11/episode_return_disc,env16/episode_return,env53/episode_return_disc,env79/episode_return,env64/episode_return_disc,env30/episode_return,env2/episode_return_disc,env8/episode_return,env25/episode_return,env52/episode_return,env20/episode_return,env37/episode_return,env17/episode_return_disc,env42/episode_return,env77/episode_return_disc,env43/episode_return_disc,env10/episode_return,env78/episode_return_disc,env69/episode_return,env13/episode_return_disc,env79/episode_return_disc,env59/episode_return,env18/episode_return,env20/episode_return_disc,env69/episode_return_disc,env0/episode_return_disc,env62/episode_return_disc,env66/episode_return_disc,env25/episode_return_disc,env49/episode_return_disc,env55/episode_return_disc,env75/episode_return_disc,env10/episode_return_disc,env18/episode_return_disc,env36/episode_return_disc,env29/episode_return,env68/episode_return_disc,env61/episode_return,env37/episode_return_disc,env45/episode_return_disc,env31/episode_return_disc,env60/episode_return,env44/episode_return_disc,env57/episode_return_disc,env38/episode_return_disc,env72/episode_return_disc,env3/episode_return_disc,env65/episode_return_disc,env12/episode_return,env70/episode_return,env24/episode_return_disc,env1/episode_return_disc,env28/episode_return,env44/episode_return,env52/episode_return_disc,env5/episode_return_disc,env11/episode_return,env75/episode_return,env61/episode_return_disc,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41600,10.0,4,8964,26,23.466666710000005,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2259375041234307,5.264451593160629,-0.033178935386240484,0.6044537425041199,3.5977325439453125,-3.798015308380127,0.2,104,0.026743,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22.837934494018555,22.837934494018555,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,16.66666603088379,25.0,25.0,22.837934494018555,25.0,25.0,25.0,25.0,25.0,16.66666603088379,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,16.66666603088379,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,5.882352828979492,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,16.66666603088379,15.225289344787598,25.0,25.0,25.0,25.0,25.0,22.837934494018555,16.66666603088379,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,5.373631477355957,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,15.225289344787598,25.0,22.837934494018555,25.0,15.225289344787598,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,15.225289344787598,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,22.837934494018555,22.837934494018555,15.225289344787598,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.837934494018555,22.837934494018555,22.837934494018555,7.142857074737549,25.0,25.0,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,15.225289344787598,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,16.66666603088379,22.837934494018555,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,25.0,25.0,25.0,15.225289344787598,15.225289344787598,25.0,16.66666603088379,4.761904716491699,15.225289344787598,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,12.5,22.837934494018555,16.66666603088379,15.225289344787598,22.837934494018555,25.0,25.0,22.837934494018555,20.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,25.0,22.837934494018555,16.66666603088379,25.0,25.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,16.66666603088379,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,6.5251240730285645,25.0,25.0,25.0,16.66666603088379,22.837934494018555,22.837934494018555,22.837934494018555,4.350082874298096,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,15.225289344787598,22.837934494018555,22.837934494018555,11.418967247009277,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,16.66666603088379,15.225289344787598,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,18.270347595214844,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,10.0,22.96709958,43200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,10.0,4,9151,27,23.610714320000003,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16968750287778675,4.037405258417129,-0.02632108975230949,0.4686606526374817,1.7118178606033325,-3.677849155664444,0.2,108,0.01652039,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22.837934494018555,18.270347595214844,9.135173797607422,25.0,25.0,16.66666603088379,10.0,18.270347595214844,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,22.837934494018555,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,16.66666603088379,16.66666603088379,25.0,25.0,9.135173797607422,22.837934494018555,25.0,25.0,25.0,3.9718146324157715,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,10.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,16.66666603088379,25.0,25.0,25.0,22.837934494018555,22.837934494018555,16.66666603088379,15.225289344787598,4.34782600402832,25.0,25.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,20.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,16.66666603088379,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,15.225289344787598,22.837934494018555,15.225289344787598,25.0,22.837934494018555,25.0,22.837934494018555,15.225289344787598,22.837934494018555,20.0,22.837934494018555,22.837934494018555,22.837934494018555,15.225289344787598,15.225289344787598,22.837934494018555,25.0,20.0,22.837934494018555,22.837934494018555,25.0,25.0,18.270347595214844,22.837934494018555,25.0,25.0,22.837934494018555,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.837934494018555,22.837934494018555,22.837934494018555,25.0,9.090909004211426,25.0,25.0,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,12.5,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,8.304702758789062,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,25.0,16.66666603088379,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,15.225289344787598,25.0,22.837934494018555,22.837934494018555,25.0,25.0,11.418967247009277,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,20.0,22.837934494018555,25.0,25.0,25.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,15.225289344787598,25.0,22.837934494018555,25.0,25.0,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,25.0,25.0,20.0,25.0,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,25.0,22.837934494018555,22.837934494018555,22.837934494018555,25.0,22.837934494018555,22.837934494018555,22.837934494018555,18.270347595214844,22.837934494018555,22.837934494018555,25.0,25.0,22.837934494018555,22.837934494018555,16.66666603088379,25.0,18.270347595214844,22.837934494018555,25.0,25.0,22.837934494018555,10.0,23.683823559999997,44800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44800,10.0,4,9307,28,24.032575769999998,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17687500244937837,4.283646601438522,-0.029390528619387624,0.4589690566062927,2.2015581130981445,-3.5174161791801453,0.2,112,0.023542222,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
