hash,energy,size
f2bc83a3989fe5b32ce608974cf71581,10.0,14
2ca113b9d930229c633c7bd6007a7dc8,8.0,12
59ff3a79e9ccefba74cc92c0631ac677,8.0,14
d523629ef5186fe7aa2686d80bcbfe09,8.0,12
0f7faea5f4b2cb00a3994135cf8c8f47,9.0,13
e591be051dfd1a389e3c6a927fb46495,9.0,13
aabe0b4075556a0b1bae8112f5419f71,7.0,11
81d7ca3f0c6abda78ba9d1b134b5775c,8.0,12
eb234c755dabdcf8b333c4f51248956f,10.0,14
60364b1d6582bf074cb8e6110ddeb05d,14.0,18
eaf6cc066982031de4ac80a8eb87ce6f,10.0,14
ede80288589f6b07c655784a6bdc5b03,8.0,12
07ff6fc44fb8d71c63586d1e9a9411b3,7.0,11
df01b6646020e1c016570991f3ccefea,9.0,13
adbddc1d9059c11f2feeba67399e0085,9.0,13
4522309e66539d4b0b63f895785e0b63,8.0,12
47f9ab4a0d033436fb7a3b05c24808dc,9.0,13
1eee8fa6c9ca09f81c9bd09182f9a441,8.0,12
c90dc141c2e159c6bdd55a39108eed5e,9.0,13
b63cb89ad824b421e2a83626be320140,10.0,14
a89990892cfd60485211c5976237fc43,14.0,18
5c9f16119f230e72f49e2ba6148488f5,9.0,13
dd51c11ff8768da96427d589dd06a5ad,10.0,14
d460300d5549521a68602280ea8f089b,9.0,13
9e59254f58ae061eac87f29c1143c1e0,9.0,13
079a8381a3cff2e6ebb42edbd651c7db,9.0,13
36aa9c0392bde9a79c7165334e415607,8.0,12
d44fe1268f1e163cf3adf0fba02566e3,10.0,14
c54e388af096b16b6a4580b1985154c3,9.0,13
44bc528e9d780d2ad35b62fed1f5b7d8,9.0,13
5ed3fee6eb16fc8aba5da14c7ac49413,9.0,13
015539f94fe105e584fa0a122769eadb,9.0,13
7f9aff6e841d9f583787dd21c9ef646f,12.0,16
275727027e0ab5dc016e8fe27235ff91,9.0,13
f60dcc42de1cbb6e958a63e3ffa7b923,12.0,16
1d0f59e035877db8e1ed9eb43d15c225,18.0,22
40019adfb9149fce7f4a0c858a6d8e67,9.0,13
8d9c7880f5c48fb4b91f12afe84bd0da,10.0,14
58466b11d245bf358afbcc58a2db3cca,8.0,12
8fb5693b9d35db93401342650d998c66,9.0,13
8359a24b8cd364f5a4365378e84336d5,8.0,12
a6c29a9d8257b3164241b4524a695acc,9.0,13
8ee7d1fa6a4aaeb8f585f3bd7fe5f68c,8.0,12
a52a640e08738f63f2f0222bc3e233ad,9.0,13
605e5eba5afdfa1a06b2cfa18432f508,14.0,18
f249afb5e83d3a3b2b284b86e10e246f,7.0,11
e159381fe0d0d8ff40277e8eb3a28bc4,13.0,17
0935ec98523ae154535f99b78956838e,10.0,14
a95e0f8918f6f58c40adb3a0cadb3b80,7.0,11
2dbbd199afa5c9af03ffe1988cc2f729,8.0,12
211833d1908aba0b831856275a69f283,8.0,12
9c230febbc7846a180f39aefff3d1c7a,9.0,13
b901c4a37d75b96e979e4f5fbecce60a,10.0,14
060d7fa4c9e0b7b8686a194e96a6a628,9.0,13
1a994085d46a5429876dd2748114722e,8.0,12
c8b6ee616a0b14a75bd0213369cc9d62,9.0,13
b3d54bd1c9ab65e6166147e12ac79f93,5.0,11
e4441f6a42db52e579f851870115b269,10.0,14
db4e973ee15054fbb965e0ee9671297f,9.0,13
d53ec9e99a702e26bad503187ba4919f,8.0,12
a8e3299cd040379ac3c0de6de9b3d7fb,9.0,13
b16af853381796839874c55a5b968134,14.0,18
6107f890dcf7154a99a18c255df27d3e,8.0,12
dcc4c61c9f2eb07b41bf57bd18f22387,7.0,11
0e49029e62e71db32fdcc6e4ee8fd436,9.0,13
e68bb7b75aeb3824c1f274a7469fea17,10.0,14
427f74abfb2959b94f3088fea3a86cba,8.0,12
0d3dcd52dc3a2be3c6834789be632db4,12.0,16
d6500db06949e2475f72f94fbd400de1,9.0,13
66e9ac7054811645620d1f79bf6536ad,9.0,15
fcd20f56ed0d588c703eb3db85b9a48e,11.0,15
b6c0a76c6f2032f07f9498127849c483,9.0,13
fa06b414b20d63dcae0af58382a7279c,12.0,16
37237cc502e00bc84e342281c8632c04,8.0,12
e373c377fb99dd196da4ec0f9f906f48,9.0,13
37804cebd1a27582855183f83d450811,10.0,14
8755d6393bd3da6170f682fc18ff1eed,9.0,13
311d045cf746a7d0cf7ec2187ff8c7a2,9.0,13
bf44db1892606c71eced90b3e3a3c0e4,11.0,15
262b8baad5c4164a6983b7ab9e1f5c0c,7.0,13
d7475372b9e40b6efce7ef004c1b58c4,10.0,14
846f44d0ce1a56f09334cf871df76a3a,14.0,18
7d0c25ac8904d7905920efe7bbec3dd3,9.0,13
bec20e157478e2472ec5732dc73fe00e,9.0,13
ceb9cb67d77fca2bb8c0fe2a9ea8e46a,9.0,13
9c0899db9436274f747e26963fd83d61,9.0,13
8ac8193785b39fce3b2086a27471eac9,10.0,14
bb5a7c4677f187e17571a9f4468a50f6,12.0,16
f36192c6f6cdce26f0385aae602e62a3,10.0,14
dc54503b4d8368ad7224f6dabb1c21d0,9.0,13
bc8d4e755de2ab523ed1e2ac9fbb8ccc,9.0,13
966be557f5eac6af1f4ff0316ab4d711,9.0,13
dfa678dc410344364aba72de54eb191b,11.0,19
7db00e11856203ed2351e9de645e1a3b,7.0,11
38db58a02c0db13fdf66e2abb81ec1c3,9.0,13
329e3f2d21666791a0af9c23a505fc38,9.0,13
a788f69897eb1733b9921f9365d90b72,9.0,13
3bc6538fa4d485305a01e4a3fbb4fea2,10.0,14
ac29342709c74a8ab4931bc40a156568,9.0,13
fc067b2bb1bedcbf84448b67e8cb459b,8.0,12
896102f6f08aab008d98774785d6533c,9.0,13
9e2130d3f2d144302a0da5890ee62ace,9.0,13
1aab4ce4c2669627d54c2b1414e91834,10.0,14
5328f1382029774a46cffa757b785924,9.0,13
8582f3499c8e3449813b973ac5d20b7f,10.0,14
650fa98417c6f92ca0ed90a925e6b4ca,9.0,13
75599e52bdadb3644040192ee4d03a9d,8.0,12
33a65765e7df32dfee71b634c0a24f5f,9.0,13
11a57c0ef67667db1ab40432b80960f9,7.0,11
4ea9269eca06e948f487d2da235df8a3,8.0,12
ae05942db01be8629936f649fa119cd6,9.0,13
bf3bfcd280e73808dc35795ad15a1527,10.0,14
d2e60f5d6d409f3ab0533f7bfd674fbd,10.0,14
bbe97b9507bbd97c1ef0cd57043e5d85,9.0,13
2179ed53ad9139cb881e9f5692e5f22b,9.0,13
b2a2475a4fab8a71b932d740409ff1b8,9.0,13
17690a7b5bcc79f395d26a25cbb3966e,9.0,13
6b29107990942c718b6c85903f7083c1,13.0,17
01b81e040ee33262e1dcc60abffe0b49,9.0,13
bfdefcfe776955df3e50318b6d750287,10.0,14
94cd33fb83a44ea54f9af2eec930e0ac,10.0,14
b48a4f38f44d305b566783bb1dcf5486,9.0,13
99db77856f767ea6dd833ae18a71f168,10.0,14
9b5882b846aee6ad67021cda9d50002d,8.0,12
f5160a278f91c48525e66f04b28d0860,8.0,12
ec5dc6c68ca53eb882d9043042cf05a5,9.0,13
6b37723764a5edc4e32648b7bfa916ab,8.0,12
f07b472be39e2c63ba7b8ce5541d0bc3,13.0,17
9337ebc1a821d6fb1318503d81cfedef,7.0,11
dcd4561f0236de6d76dee0dd4804e5fe,12.0,18
137d2c0d220dcef492a3f828b675e283,16.0,22
8bbeb060ec78038b2037c42f4fe0ecc0,10.0,14
b4bc189d2106880846c4959f4815ccb0,10.0,14
f3ccec4bd458547328b396329b5e7082,8.0,12
e1ce1bd7f4df3e12371e14c9e121d274,10.0,14
eb37e1997791ffa352e01d929883ec76,10.0,14
f0965f9e2e3264abf94211584e13f183,10.0,14
60507c5e981d95ca7b55600bc6218167,9.0,13
cd0fb597892264b780f5f3ccdcdaa9a4,9.0,13
2b296541e8622ff4e5e4d62d85530e07,10.0,14
64cc36adec27dda822be55da18cdf8d0,9.0,13
0d308e93ecb4ec9f73d0408c48710734,9.0,13
37bf24cb64ebc8b0c15ac4f8705e64b1,10.0,14
8ad26514faf69d93e09d6794ce34d03f,9.0,13
f258e40cf50153b507b33e6fc5f85fb3,8.0,12
210822dc7036e8ffc932c04c7cf75443,9.0,13
ab080cb404ecd702e63de0bcacd2e843,11.0,15
81a958bbb48e8841939ff9806b56ef92,10.0,14
ac96a61f7956ddda43df11cf72ade7ce,8.0,12
9adb672db18c53d71e1200b870e5b3ed,9.0,13
a935c9a465cddbcd818d4dae31b3869e,9.0,13
74cf245f2d1aecf774dadee4a3accd1b,9.0,13
60f40a4c8ac28be6510801e420d7d747,9.0,13
263f7cacc035244b4de5d25da3e692ba,10.0,14
df1ca52dae5365ec6824a7dca0664798,9.0,13
51503d9881d793816912e912c09feea9,11.0,15
8c757b3a3616c4bb5103c89758c002b9,10.0,14
06ab458c96d475126360b4eff9d37f93,9.0,13
b276a12624550abf18959931f4644dca,16.0,22
5f65f7a67c2545a2ea4501ab047e5173,9.0,13
4fa4053361dec71e3ff5c8237ef06e50,10.0,14
6cabd3b1603c92fc0f88573485ce960e,9.0,13
2cd01687e93fc8ae972c5ac6d6a508e2,9.0,13
37a8721ca162d33a8a58ff84b4a1e7d1,9.0,13
428f264ea3e4af52c9f23bd793ba8451,10.0,14
e094e4a1f0535fe317c6bf1f47e1c142,7.0,11
4e4664d6e857e2fd6e76f1273ee008dd,9.0,13
71403c0e4c213559a15425f37ac29218,9.0,13
d745c976c3ef49d52e3dc392a92f5f79,9.0,13
89e21a8529bbd08c290c5c7153f9a7db,9.0,13
ebd7002f185d85d973d9c62f09192fc4,7.0,11
187d86b766ccbf3afabfeb07243569db,7.0,11
5088a80c9a68969e4dddf335ece88e43,9.0,13
f12e614810dacbfc74f9a3774e41140f,7.0,11
d6166f3b603f20d30b07e805b94ea12b,9.0,13
017177f30fb575de41eda6115ffb40e6,9.0,13
6c8b5e91bcf2dcbf139a4d185fa6d2bb,10.0,14
b9e4f9d4481c134e18e08ed587ef2c0d,8.0,12
c59393f73cd031359e6834edc53a7b60,10.0,14
155f0bf70face5aad5bac46906d7c884,9.0,13
450b9b8c20295696a33b573682d5ac42,9.0,13
1ca2a55525ca99622bd51939fa3af6a8,9.0,13
0044d16f731167d91a5cbcd610208dc1,9.0,13
feb8c778b6a834a585778c2876c4a20a,9.0,13
d8dc4679bbc0db2a4653d98f756fb45a,9.0,13
07679f337967f520fb9e188031fc83b4,9.0,13
f0e734b174b06ef14dc72dbdd4dc520d,8.0,12
d9e8d4329eec38cd60281e5169d6ba1f,10.0,14
fdb4030157594c8dcae8a6f1fc8415f7,8.0,12
7f18a647144a7bd0cf428f6a51ca020a,12.0,16
060977caada38cc1d08d816e8ab54a75,9.0,13
749a56c5664c132178ed9b9c7b826608,9.0,13
f90045f494092efd8d563bb946d8ad57,9.0,13
6b572ba4e9847473d6c4b414ceca70d5,9.0,13
84b72dd6b8c23c03a5f751678add439a,9.0,13
63fe553817c82c381b6aa34da50e634f,7.0,11
c8bc3e8ede81170ffcf7a53add8cb1f4,9.0,13
7f42709a3d836a5f725040a5dcec38ce,10.0,14
cb61033ab881c7e155b50d0765ea2df4,9.0,13
2191b6a33045dbf5ada5e2da212702c8,10.0,14
a320a2f2696ea3a24c1324993d6b2006,10.0,14
2a316a8a5a95ec9a55295ed2ac354be1,9.0,13
6ffe703890a94e357fd359b35db49ebb,8.0,12
37a1581a3e43e3731cc9ae201d2bf5ea,8.0,12
37044b72456692937ac8635bfb51222b,7.0,11
7a55867d6a3c6db8286f613d0f8afd38,10.0,14
353803d6fdaa5bc1f6e1efc4deffb93e,9.0,15
65ff3c94e1dfff2997998c87ea75b58e,9.0,13
d504ff27f703f452eff0d309a54c728c,8.0,12
3e959975dff24a28a982d687b28243d9,9.0,13
8721eba68c5afc2235138e51c488d665,8.0,12
b860b989947e90a94c8b47439941e726,10.0,14
b7e0db3ebba5e40278fc6e951be76a61,11.0,15
6c76b93526991302271882e1f8336610,7.0,11
ce2cf9799d0c2e93d16d5ae3bef24686,9.0,13
6ce049b4c4f8ca9c95017fc6f23091ea,10.0,14
d9eb70d60d75978fa01cd474087b7313,8.0,12
75eee446cad24543028fba66efc3c459,9.0,13
55c8efa784d70abf554367104791113b,9.0,13
051584a1abeae588791fa1289e76d9d3,13.0,17
6cee7efa9c20e25a9a5f8d98595693a4,7.0,11
d8a9b9e8fdadd80a4ff7ebab6b2ebcd9,8.0,12
bf84d5d6ef188364948df8f930d22f6e,10.0,14
d16c675f370c7ad1651ea7e39d9caa8c,10.0,14
5ba399eeb09065b14bfdb29d018e78b3,10.0,14
efc6240c46da6e03a055f72eabfd8333,9.0,13
5ea46cb1a1726dadab9d91fbe487ab40,7.0,11
0f8613b9d8524a22f78cd72c7fe90187,10.0,14
38f86faa7ec08902836bc06e273c12eb,10.0,14
8fb5bfdb559a36ff1a4fee3e2d09796c,9.0,13
e618808a3549d8a4ee078bd50826806a,9.0,13
b3f05ab298f76c1f319e5140184953e9,7.0,11
7de3574357f9c8a9c83b66d2965e66d2,14.0,18
6a4b553d6148f3041258e6adfb6c533e,14.0,18
15e48f2559ed63816e899f6882a2282f,9.0,13
17311a9a8fddd25de9be058f6b145a90,10.0,14
f8e35f09f5164903e826917eb3644994,8.0,12
1d3268e807311f34d6b0b70f7c28682a,9.0,13
da66bf2c839d102845ab87fa3363f2cf,9.0,13
aa93fab4828567f395221eeea5ab7453,9.0,13
5665c2b0ad02a6de5403c428592bcff3,10.0,14
13a854740c133cdde04fc2a1a929ebc7,10.0,14
73363ab905ce71e21a75237cd3cb4be2,8.0,14
239b9b78b45c74e7cb5efbde19c05c51,10.0,14
6e88ddace96e6986fc2b81c15f908dea,9.0,13
c2d84de156896bfb9d7fe7be457d7922,9.0,13
8042e607ae3dc22a215ed90d68f04fb0,9.0,13
deffd10555fd8d5cb662d9da157c36e3,10.0,14
a537788e9630df12377b395f59e4aa44,12.0,16
0f4c87126fc98aad0af7bfbeacb94d66,14.0,18
9c964287bc7b8798acce3aa375aa232e,10.0,14
469a2ece9d932051d2fd0df908723216,10.0,14
0d90a183ce1693b8b87c1cf87648c407,10.0,14
0b499d2b6288d778c5f04136600f7379,8.0,12
305eea406a07f69e7b15fc454449a551,9.0,13
a89b228c06c605d382458ab5f1a2dfe3,11.0,15
d8992788ca92fa96fb84b6da7b8ec68d,10.0,14
4c50feec6846d8d4e05b9cc9e21fce88,8.0,12
38b9f7b449df94b84386b102aedf62e7,9.0,13
031e88c4582790bb9491953ed5f8ca98,12.0,16
31e81971917dacb7b7453e52d34c7835,10.0,14
beee8ff835b1bfd1debd19a9a8d7da55,9.0,13
f8ae4fb53643571a82fc49c09ad8def8,8.0,12
ff3de121069180e5283c4912bcd7add2,9.0,13
66fc6efac3e0c783145d028109c23bb2,9.0,13
cfe5b1b9b0f5907cc647feb0e4526bf2,10.0,14
04d6cdfb768b3eea5eb77beac07f0d5a,9.0,13
82b9895a68c7ebfcdcd02ef23b0ee642,9.0,15
64157ba5ee1625aa19282a754bac9b85,9.0,13
1b8e11c8eb3f9088ac7d123bdbefc511,7.0,11
cd324b5edb5b06f6e84539ccbed968dc,9.0,13
b0ce4197b3eb7d6d5d409a5e1d61e87e,10.0,14
4b6853e1f2041cbe522c49a216e7c9af,10.0,14
748340d9f63695cf776b4f5cbaff1576,7.0,11
f087d92f3229438916f88108732a301b,8.0,12
5e26f3f0d0b73fe940dad7d304a2efc6,10.0,14
6356375a45bd861facb3e1900f5bafbf,10.0,14
7eb9e559a21207783371f2e26a73e101,10.0,14
e73f1289e6e92a972ce663b15212ffa4,11.0,15
bb62f7e24dd1add137fc362bee219132,10.0,14
226ae97c413f6e2e01fad2d1a255a597,9.0,13
a9bf55bd9259e6250b6006af2e288cf7,10.0,14
717ead307cfea700204a5542a76ced01,9.0,13
a955e10f8935dd54c696f82f78dbef5b,7.0,11
74af66b80b2f407728425653386fce78,12.0,16
f465afd055592d754c56d6c662891b0c,9.0,13
94701f33eb5545991694973883c7bdf3,9.0,13
1d28c0897dc08bc7bdde5dff5173f780,10.0,14
025c15ce3e37cbfaf09c818221fd1c1c,10.0,14
1c772d902984f14e16139db27e98445b,9.0,13
3de869eab37ec6569e97dc1b65eddfe9,9.0,13
ae6a157719ae303cfb3a3907358f1808,9.0,13
cf8605d9d7b9b85ce2f80a0b3ab398ba,9.0,13
3cbdaf349b6ed342b6e04703aee7f771,9.0,13
63e93d58fa43122193bf0ac3935dfc19,10.0,14
d18b96781d7e6b7addccf36dcd00ce66,14.0,18
90c8f5d269d30711aa6d90e0413f0344,8.0,12
662b4b6922ed161d4276d96cde4ea886,8.0,12
535da9584dfe25697931653842ad0f6a,9.0,13
667c66348195752714e8768756137102,9.0,13
c6056907a1305f5afb5c67a1ddc1089e,7.0,11
39adabf1a37c5c8e5a0a29c1d936cd60,10.0,14
7a02aa0c59cb8b1c4bdeb724cb1c35af,10.0,14
86c3c9aca471ea043154d9184dd5b2d9,14.0,18
6a45a16691c796067e32b597ee4ed778,11.0,17
ee096908488edd1dd5f4d6f24f67e8be,9.0,13
96869af9cb64464bde9d9a733c71e1c4,12.0,16
bca00e10ffb6e193e1e25cb0af6494fb,9.0,13
57767fefdff71ee8022a8a5f36a49fd9,9.0,13
74e122691489af14a2919b9ac97ce8b9,7.0,11
afb24af3579e969720835b867fb695cb,10.0,14
01f72a3ac57e2079b1047ab856b0dc4f,10.0,14
38ed5f0ba2248ccc8b83469a1a316cfc,10.0,14
0cd80e5e0f0606a00543219b814e6da0,8.0,12
1ef8adea4ce781d4ddc82e3cdc5d6975,9.0,13
b72d43de4757dc7052fd99599eecaf6f,9.0,13
85c1c58ead1e42af50259d29fe8b215f,9.0,13
2895d6b178adac181b49a15cdb94f342,9.0,13
3b182e9666ce790a829b1c86d46fc4d0,13.0,17
e996150f1f40d6ee15a8c1725d206027,14.0,18
317d18bd75d57f31f952ff87089e3b8b,9.0,13
14d9748acd84a19cb2a3361a04016b4a,9.0,13
74f8e05e2ab7920f7a83bdd2d58539f3,10.0,14
ef6bb86c70bbed7b7e5a3daa84ebec39,5.0,11
d8924094971883b3688db178dd267959,9.0,13
264b1d79696ca4ca87eb1d13fdf348d5,9.0,13
9376455edde6fc0338511b1495105f40,15.0,19
eb658eac26b8014f4f81f0b471cb5e89,8.0,12
