hash,energy,size
827527633ad3b475a335294949638e20,24.0,28
67cec891b72b29e3b2519e66db2a3ca6,16.0,22
806703a60556c38e0ef620320709fd5a,9.0,15
a363db0278d0272bf1ecd05262a995fd,23.0,29
35bc57ea23c272509291ddee3f52cf9a,24.0,30
6de67fd086c1330ba4af8c975e9d1460,26.0,32
621c1592d56d7a9285754fa8d6152781,24.0,28
954f44dfd4053d48ee9c47b31ea2daed,28.0,32
88aa3dd9f2b6b4aa82c775b1de5f3e3d,20.0,26
747726af536c88384f77081a98d705dc,22.0,28
7db5c752e9d41988b6559b6d5495e04e,28.0,34
57bf3f592a3ba4480664833180534747,17.0,21
ac15ac4cf688d2d33ca305ca887aac3a,24.0,28
150d29514eb28b4fb6ffc20291847e28,27.0,31
a0f47a3e9f6028795c79ae083103d7fa,9.0,15
18392b2d0c0a9c046e5a289a19519171,19.0,25
7fc6572bf604a5ee219461e5a1f1a9ad,10.0,16
424ffc8b95dc435d8ad54fe7f437a9af,25.0,31
019788a22d4bf8e7a473bd1f81ca1417,23.0,27
2c3af1f2c10dc1e7cdec97db6dcf16d8,24.0,28
e454547a03978b3aaf05f09fc0111891,26.0,32
eb69fd952c262343b2f944417122374b,27.0,31
739c849a3e58b407fee14cb1ab0d5f80,26.0,32
f4bc4d8ed16a45e82c66f5c95c787a5a,12.0,16
20b69eb2164e731b6a7e090a8d3eadca,18.0,24
2c074162051140f6a1f063887bdf39c4,27.0,33
0fb9baa90aafed50bf7979d6f4e16ed0,20.0,24
e09c09ad26a2ea340981c01e990ac21f,22.0,28
e6e7b0add068328163ab0c14fafa9c01,10.0,14
fec1c27f7bc6e2598d5cc4c5bd4220e7,23.0,29
e9d9c9c2423b6484e911d1a21dad460f,24.0,30
9a3f7c58f35ffe9cb5aa6dd98a67767f,21.0,27
83e0f3b4e28c32c5bccbf56581284ae6,22.0,28
48f75461d12bfb8f8f8a23fd2ae2b3ac,28.0,32
9a19a0cc8ad9a2fce544d2fb84da9ae6,19.0,25
2552344501bbc4cafff2113c8d6df24f,11.0,17
d847403ab98b578e4b4f66aa95e1397a,23.0,29
f1ecdd5810da777cf005e524a8811d3f,28.0,34
c4d3e597a6bdf14d765514c917101672,26.0,32
3a38eb6ed94e9b987364dcd560c2f707,25.0,31
2c984956738f86c37ee783573e4cca29,17.0,23
a5f74be74972870cbb0cc18be1747b34,26.0,32
e70d249eb97d32beb3b1aa5c13123b77,22.0,28
c68cd69eff74c9ecdd5d194d5d9b3025,23.0,27
bcf7d2f0ca10096b93c471bae90ef506,27.0,31
11b25ac4b42416a8a6c701d7472f3ec8,21.0,25
11c6ef44e42c2a7706274bed7a38f553,27.0,31
b77b87a3bc73fc2ab1384af380522cad,20.0,26
7af0ac99b3b66e74e9ae1726b5288613,21.0,27
723494e5028c313955ba7d0e3fb9b15e,20.0,26
0bfea46cac2edc3cbe716304b3f5fc73,25.0,29
103d2cebec39b76a91f2dde29a72d04c,25.0,29
387a42f0147bd5fe8c639eedf1a2dde0,25.0,29
7d8f901052293fd1e6294e5e45577b93,25.0,29
5bed870bf43809ffc1009df748219c20,9.0,15
cab834aadacf597bc1c5b31b2ffe151a,22.0,26
1c8125ed1743ba628abb33c1691be36e,19.0,23
2318a13536a07194055305c838c0893d,25.0,31
401ed8cbdec946a57c3fb236512d0585,25.0,31
3d062b785b0da08ecd06f7d994319acc,25.0,31
3b6710e92d3c6d491f1d2bce1976635a,19.0,25
bae13846be4c07fe2191ce4d2b7f1f74,31.0,37
7a1231d93c9ff98b059a94a01341ce3c,19.0,26
e0efd53aaa26bcfe85661426d67c66ec,18.0,24
b5350608ad5848d57ca6d09ee1ec15d9,18.0,22
f099628ae804ff1179fd4251b3b9a244,25.0,31
